timestamp,backend,system,arch,hostname,python_version,gpu_model,gpu_index,size_bytes,num_elements,run_idx,elapsed_s,throughput_gbps,energy_joule,avg_power_watt
2026-01-23T14:24:13.759696+00:00,metal,Darwin,arm64,MacBook-Pro-Mateusz.local,3.13.7,Apple M2 Pro,0,268435456,67108864,0,0.020960,25.6137,,
2026-01-23T14:24:14.328872+00:00,metal,Darwin,arm64,MacBook-Pro-Mateusz.local,3.13.7,Apple M2 Pro,0,268435456,67108864,1,0.056063,9.5763,,
2026-01-23T14:24:14.878117+00:00,metal,Darwin,arm64,MacBook-Pro-Mateusz.local,3.13.7,Apple M2 Pro,0,268435456,67108864,2,0.042180,12.7281,,
2026-01-23T14:24:15.593355+00:00,metal,Darwin,arm64,MacBook-Pro-Mateusz.local,3.13.7,Apple M2 Pro,0,268435456,67108864,3,0.038075,14.1002,,
2026-01-23T14:24:16.242773+00:00,metal,Darwin,arm64,MacBook-Pro-Mateusz.local,3.13.7,Apple M2 Pro,0,268435456,67108864,4,0.120318,4.4621,,
2026-01-23T14:24:16.883000+00:00,metal,Darwin,arm64,MacBook-Pro-Mateusz.local,3.13.7,Apple M2 Pro,0,268435456,67108864,5,0.047277,11.3559,,
2026-01-23T14:24:17.553900+00:00,metal,Darwin,arm64,MacBook-Pro-Mateusz.local,3.13.7,Apple M2 Pro,0,268435456,67108864,6,0.129527,4.1449,,
2026-01-23T14:24:21.404996+00:00,metal,Darwin,arm64,MacBook-Pro-Mateusz.local,3.13.7,Apple M2 Pro,0,1073741824,268435456,0,0.447961,4.7939,,
2026-01-23T14:24:24.201843+00:00,metal,Darwin,arm64,MacBook-Pro-Mateusz.local,3.13.7,Apple M2 Pro,0,1073741824,268435456,1,0.497653,4.3152,,
2026-01-23T14:24:27.076440+00:00,metal,Darwin,arm64,MacBook-Pro-Mateusz.local,3.13.7,Apple M2 Pro,0,1073741824,268435456,2,0.503876,4.2619,,
2026-01-23T14:24:30.133564+00:00,metal,Darwin,arm64,MacBook-Pro-Mateusz.local,3.13.7,Apple M2 Pro,0,1073741824,268435456,3,0.638715,3.3622,,
2026-01-23T14:24:32.950753+00:00,metal,Darwin,arm64,MacBook-Pro-Mateusz.local,3.13.7,Apple M2 Pro,0,1073741824,268435456,4,0.623961,3.4417,,
2026-01-23T14:24:36.554545+00:00,metal,Darwin,arm64,MacBook-Pro-Mateusz.local,3.13.7,Apple M2 Pro,0,1073741824,268435456,5,1.424034,1.5080,,
2026-01-23T14:24:38.415636+00:00,metal,Darwin,arm64,MacBook-Pro-Mateusz.local,3.13.7,Apple M2 Pro,0,1073741824,268435456,6,0.106596,20.1460,,
2026-01-25T10:14:36.321886+00:00,metal,Darwin,arm64,MacBook-Pro-Mateusz.local,3.13.7,Apple M2 Pro,0,4194304,1048576,0,0.002060,4.0726,,
2026-01-25T10:14:36.849884+00:00,metal,Darwin,arm64,MacBook-Pro-Mateusz.local,3.13.7,Apple M2 Pro,0,4194304,1048576,1,0.000877,9.5692,,
2026-01-25T10:14:37.378378+00:00,metal,Darwin,arm64,MacBook-Pro-Mateusz.local,3.13.7,Apple M2 Pro,0,4194304,1048576,2,0.000734,11.4345,,
2026-01-25T10:14:37.891642+00:00,metal,Darwin,arm64,MacBook-Pro-Mateusz.local,3.13.7,Apple M2 Pro,0,4194304,1048576,3,0.000750,11.1805,,
2026-01-25T10:14:38.408585+00:00,metal,Darwin,arm64,MacBook-Pro-Mateusz.local,3.13.7,Apple M2 Pro,0,4194304,1048576,4,0.000737,11.3802,,
2026-01-25T10:14:38.924998+00:00,metal,Darwin,arm64,MacBook-Pro-Mateusz.local,3.13.7,Apple M2 Pro,0,4194304,1048576,5,0.000775,10.8217,,
2026-01-25T10:14:39.447419+00:00,metal,Darwin,arm64,MacBook-Pro-Mateusz.local,3.13.7,Apple M2 Pro,0,4194304,1048576,6,0.000746,11.2460,,
2026-01-25T10:14:39.966067+00:00,metal,Darwin,arm64,MacBook-Pro-Mateusz.local,3.13.7,Apple M2 Pro,0,16777216,4194304,0,0.001803,18.6138,,
2026-01-25T10:14:40.488507+00:00,metal,Darwin,arm64,MacBook-Pro-Mateusz.local,3.13.7,Apple M2 Pro,0,16777216,4194304,1,0.005681,5.9064,,
2026-01-25T10:14:41.006350+00:00,metal,Darwin,arm64,MacBook-Pro-Mateusz.local,3.13.7,Apple M2 Pro,0,16777216,4194304,2,0.001246,26.9360,,
2026-01-25T10:14:41.526263+00:00,metal,Darwin,arm64,MacBook-Pro-Mateusz.local,3.13.7,Apple M2 Pro,0,16777216,4194304,3,0.001318,25.4570,,
2026-01-25T10:14:42.041028+00:00,metal,Darwin,arm64,MacBook-Pro-Mateusz.local,3.13.7,Apple M2 Pro,0,16777216,4194304,4,0.001308,25.6549,,
2026-01-25T10:14:42.568144+00:00,metal,Darwin,arm64,MacBook-Pro-Mateusz.local,3.13.7,Apple M2 Pro,0,16777216,4194304,5,0.001276,26.2966,,
2026-01-25T10:14:43.082044+00:00,metal,Darwin,arm64,MacBook-Pro-Mateusz.local,3.13.7,Apple M2 Pro,0,16777216,4194304,6,0.001468,22.8546,,
2026-01-25T10:14:43.618905+00:00,metal,Darwin,arm64,MacBook-Pro-Mateusz.local,3.13.7,Apple M2 Pro,0,67108864,16777216,0,0.005454,24.6106,,
2026-01-25T10:14:44.140600+00:00,metal,Darwin,arm64,MacBook-Pro-Mateusz.local,3.13.7,Apple M2 Pro,0,67108864,16777216,1,0.016136,8.3181,,
2026-01-25T10:14:44.668359+00:00,metal,Darwin,arm64,MacBook-Pro-Mateusz.local,3.13.7,Apple M2 Pro,0,67108864,16777216,2,0.014750,9.0998,,
2026-01-25T10:14:45.187816+00:00,metal,Darwin,arm64,MacBook-Pro-Mateusz.local,3.13.7,Apple M2 Pro,0,67108864,16777216,3,0.005451,24.6224,,
2026-01-25T10:14:45.718034+00:00,metal,Darwin,arm64,MacBook-Pro-Mateusz.local,3.13.7,Apple M2 Pro,0,67108864,16777216,4,0.020171,6.6541,,
2026-01-25T10:14:46.238827+00:00,metal,Darwin,arm64,MacBook-Pro-Mateusz.local,3.13.7,Apple M2 Pro,0,67108864,16777216,5,0.005487,24.4609,,
2026-01-25T10:14:46.769388+00:00,metal,Darwin,arm64,MacBook-Pro-Mateusz.local,3.13.7,Apple M2 Pro,0,67108864,16777216,6,0.005305,25.3004,,
2026-01-25T10:14:47.408866+00:00,metal,Darwin,arm64,MacBook-Pro-Mateusz.local,3.13.7,Apple M2 Pro,0,268435456,67108864,0,0.044713,12.0070,,
2026-01-25T10:14:47.983282+00:00,metal,Darwin,arm64,MacBook-Pro-Mateusz.local,3.13.7,Apple M2 Pro,0,268435456,67108864,1,0.047606,11.2774,,
2026-01-25T10:14:48.554816+00:00,metal,Darwin,arm64,MacBook-Pro-Mateusz.local,3.13.7,Apple M2 Pro,0,268435456,67108864,2,0.040694,13.1928,,
2026-01-25T10:14:49.164953+00:00,metal,Darwin,arm64,MacBook-Pro-Mateusz.local,3.13.7,Apple M2 Pro,0,268435456,67108864,3,0.082363,6.5183,,
2026-01-25T10:14:49.748073+00:00,metal,Darwin,arm64,MacBook-Pro-Mateusz.local,3.13.7,Apple M2 Pro,0,268435456,67108864,4,0.066238,8.1052,,
2026-01-25T10:14:50.351440+00:00,metal,Darwin,arm64,MacBook-Pro-Mateusz.local,3.13.7,Apple M2 Pro,0,268435456,67108864,5,0.100222,5.3568,,
2026-01-25T10:14:50.934472+00:00,metal,Darwin,arm64,MacBook-Pro-Mateusz.local,3.13.7,Apple M2 Pro,0,268435456,67108864,6,0.058224,9.2207,,
2026-01-25T10:14:54.223261+00:00,metal,Darwin,arm64,MacBook-Pro-Mateusz.local,3.13.7,Apple M2 Pro,0,1073741824,268435456,0,0.548113,3.9180,,
2026-01-25T10:14:56.816905+00:00,metal,Darwin,arm64,MacBook-Pro-Mateusz.local,3.13.7,Apple M2 Pro,0,1073741824,268435456,1,0.589561,3.6425,,
2026-01-25T10:14:59.497682+00:00,metal,Darwin,arm64,MacBook-Pro-Mateusz.local,3.13.7,Apple M2 Pro,0,1073741824,268435456,2,0.644668,3.3311,,
2026-01-25T10:15:02.305747+00:00,metal,Darwin,arm64,MacBook-Pro-Mateusz.local,3.13.7,Apple M2 Pro,0,1073741824,268435456,3,0.712282,3.0149,,
2026-01-25T10:15:05.251820+00:00,metal,Darwin,arm64,MacBook-Pro-Mateusz.local,3.13.7,Apple M2 Pro,0,1073741824,268435456,4,1.107630,1.9388,,
2026-01-25T10:15:07.718604+00:00,metal,Darwin,arm64,MacBook-Pro-Mateusz.local,3.13.7,Apple M2 Pro,0,1073741824,268435456,5,0.901095,2.3832,,
2026-01-25T10:15:10.285164+00:00,metal,Darwin,arm64,MacBook-Pro-Mateusz.local,3.13.7,Apple M2 Pro,0,1073741824,268435456,6,0.635724,3.3780,,
2026-01-25T10:16:37.038577+00:00,metal,Darwin,arm64,MacBook-Pro-Mateusz.local,3.13.7,Apple M2 Pro,0,4194304,1048576,0,0.001170,7.1690,,
2026-01-25T10:16:37.560268+00:00,metal,Darwin,arm64,MacBook-Pro-Mateusz.local,3.13.7,Apple M2 Pro,0,4194304,1048576,1,0.000766,10.9565,,
2026-01-25T10:16:38.071640+00:00,metal,Darwin,arm64,MacBook-Pro-Mateusz.local,3.13.7,Apple M2 Pro,0,4194304,1048576,2,0.000717,11.6962,,
2026-01-25T10:16:38.588805+00:00,metal,Darwin,arm64,MacBook-Pro-Mateusz.local,3.13.7,Apple M2 Pro,0,4194304,1048576,3,0.000728,11.5281,,
2026-01-25T10:16:39.101154+00:00,metal,Darwin,arm64,MacBook-Pro-Mateusz.local,3.13.7,Apple M2 Pro,0,4194304,1048576,4,0.000745,11.2599,,
2026-01-25T10:16:39.633773+00:00,metal,Darwin,arm64,MacBook-Pro-Mateusz.local,3.13.7,Apple M2 Pro,0,4194304,1048576,5,0.000727,11.5466,,
2026-01-25T10:16:40.179695+00:00,metal,Darwin,arm64,MacBook-Pro-Mateusz.local,3.13.7,Apple M2 Pro,0,4194304,1048576,6,0.000731,11.4716,,
2026-01-25T10:16:40.722717+00:00,metal,Darwin,arm64,MacBook-Pro-Mateusz.local,3.13.7,Apple M2 Pro,0,16777216,4194304,0,0.001119,29.9950,,
2026-01-25T10:16:41.233926+00:00,metal,Darwin,arm64,MacBook-Pro-Mateusz.local,3.13.7,Apple M2 Pro,0,16777216,4194304,1,0.001042,32.2097,,
2026-01-25T10:16:41.759265+00:00,metal,Darwin,arm64,MacBook-Pro-Mateusz.local,3.13.7,Apple M2 Pro,0,16777216,4194304,2,0.001051,31.9148,,
2026-01-25T10:16:42.283689+00:00,metal,Darwin,arm64,MacBook-Pro-Mateusz.local,3.13.7,Apple M2 Pro,0,16777216,4194304,3,0.001278,26.2503,,
2026-01-25T10:16:42.858802+00:00,metal,Darwin,arm64,MacBook-Pro-Mateusz.local,3.13.7,Apple M2 Pro,0,16777216,4194304,4,0.001227,27.3551,,
2026-01-25T10:16:43.379714+00:00,metal,Darwin,arm64,MacBook-Pro-Mateusz.local,3.13.7,Apple M2 Pro,0,16777216,4194304,5,0.001260,26.6314,,
2026-01-25T10:16:43.897889+00:00,metal,Darwin,arm64,MacBook-Pro-Mateusz.local,3.13.7,Apple M2 Pro,0,16777216,4194304,6,0.000999,33.5754,,
2026-01-25T10:16:44.414539+00:00,metal,Darwin,arm64,MacBook-Pro-Mateusz.local,3.13.7,Apple M2 Pro,0,67108864,16777216,0,0.003462,38.7642,,
2026-01-25T10:16:44.941688+00:00,metal,Darwin,arm64,MacBook-Pro-Mateusz.local,3.13.7,Apple M2 Pro,0,67108864,16777216,1,0.003117,43.0582,,
2026-01-25T10:16:45.458348+00:00,metal,Darwin,arm64,MacBook-Pro-Mateusz.local,3.13.7,Apple M2 Pro,0,67108864,16777216,2,0.003167,42.3767,,
2026-01-25T10:16:45.976432+00:00,metal,Darwin,arm64,MacBook-Pro-Mateusz.local,3.13.7,Apple M2 Pro,0,67108864,16777216,3,0.004876,27.5264,,
2026-01-25T10:16:46.500249+00:00,metal,Darwin,arm64,MacBook-Pro-Mateusz.local,3.13.7,Apple M2 Pro,0,67108864,16777216,4,0.003405,39.4135,,
2026-01-25T10:16:47.023279+00:00,metal,Darwin,arm64,MacBook-Pro-Mateusz.local,3.13.7,Apple M2 Pro,0,67108864,16777216,5,0.003266,41.0939,,
2026-01-25T10:16:47.590009+00:00,metal,Darwin,arm64,MacBook-Pro-Mateusz.local,3.13.7,Apple M2 Pro,0,67108864,16777216,6,0.003820,35.1386,,
2026-01-25T10:16:48.140755+00:00,metal,Darwin,arm64,MacBook-Pro-Mateusz.local,3.13.7,Apple M2 Pro,0,268435456,67108864,0,0.017260,31.1042,,
2026-01-25T10:16:48.679091+00:00,metal,Darwin,arm64,MacBook-Pro-Mateusz.local,3.13.7,Apple M2 Pro,0,268435456,67108864,1,0.015552,34.5204,,
2026-01-25T10:16:49.220605+00:00,metal,Darwin,arm64,MacBook-Pro-Mateusz.local,3.13.7,Apple M2 Pro,0,268435456,67108864,2,0.016740,32.0716,,
2026-01-25T10:16:49.761879+00:00,metal,Darwin,arm64,MacBook-Pro-Mateusz.local,3.13.7,Apple M2 Pro,0,268435456,67108864,3,0.016691,32.1661,,
2026-01-25T10:16:50.315281+00:00,metal,Darwin,arm64,MacBook-Pro-Mateusz.local,3.13.7,Apple M2 Pro,0,268435456,67108864,4,0.045761,11.7321,,
2026-01-25T10:16:50.868126+00:00,metal,Darwin,arm64,MacBook-Pro-Mateusz.local,3.13.7,Apple M2 Pro,0,268435456,67108864,5,0.024446,21.9616,,
2026-01-25T10:16:51.888740+00:00,metal,Darwin,arm64,MacBook-Pro-Mateusz.local,3.13.7,Apple M2 Pro,0,268435456,67108864,6,0.491956,1.0913,,
2026-01-25T10:16:55.154657+00:00,metal,Darwin,arm64,MacBook-Pro-Mateusz.local,3.13.7,Apple M2 Pro,0,1073741824,268435456,0,0.484585,4.4316,,
2026-01-25T10:16:57.958619+00:00,metal,Darwin,arm64,MacBook-Pro-Mateusz.local,3.13.7,Apple M2 Pro,0,1073741824,268435456,1,0.546822,3.9272,,
2026-01-25T10:17:00.534383+00:00,metal,Darwin,arm64,MacBook-Pro-Mateusz.local,3.13.7,Apple M2 Pro,0,1073741824,268435456,2,0.605576,3.5462,,
2026-01-25T10:17:03.417446+00:00,metal,Darwin,arm64,MacBook-Pro-Mateusz.local,3.13.7,Apple M2 Pro,0,1073741824,268435456,3,0.741862,2.8947,,
2026-01-25T10:17:06.421260+00:00,metal,Darwin,arm64,MacBook-Pro-Mateusz.local,3.13.7,Apple M2 Pro,0,1073741824,268435456,4,0.939238,2.2864,,
2026-01-25T10:17:08.830142+00:00,metal,Darwin,arm64,MacBook-Pro-Mateusz.local,3.13.7,Apple M2 Pro,0,1073741824,268435456,5,0.871944,2.4629,,
2026-01-25T10:17:11.551626+00:00,metal,Darwin,arm64,MacBook-Pro-Mateusz.local,3.13.7,Apple M2 Pro,0,1073741824,268435456,6,0.905602,2.3713,,
2026-01-25T10:17:44.138257+00:00,metal,Darwin,arm64,MacBook-Pro-Mateusz.local,3.13.7,Apple M2 Pro,0,4194304,1048576,0,0.001287,6.5199,,
2026-01-25T10:17:44.682936+00:00,metal,Darwin,arm64,MacBook-Pro-Mateusz.local,3.13.7,Apple M2 Pro,0,4194304,1048576,1,0.000751,11.1724,,
2026-01-25T10:17:45.210400+00:00,metal,Darwin,arm64,MacBook-Pro-Mateusz.local,3.13.7,Apple M2 Pro,0,4194304,1048576,2,0.000762,11.0105,,
2026-01-25T10:17:45.729864+00:00,metal,Darwin,arm64,MacBook-Pro-Mateusz.local,3.13.7,Apple M2 Pro,0,4194304,1048576,3,0.000735,11.4183,,
2026-01-25T10:17:46.252423+00:00,metal,Darwin,arm64,MacBook-Pro-Mateusz.local,3.13.7,Apple M2 Pro,0,4194304,1048576,4,0.000600,13.9868,,
2026-01-25T10:17:46.779839+00:00,metal,Darwin,arm64,MacBook-Pro-Mateusz.local,3.13.7,Apple M2 Pro,0,4194304,1048576,5,0.000566,14.8285,,
2026-01-25T10:17:47.301799+00:00,metal,Darwin,arm64,MacBook-Pro-Mateusz.local,3.13.7,Apple M2 Pro,0,4194304,1048576,6,0.000715,11.7255,,
2026-01-25T10:17:47.824592+00:00,metal,Darwin,arm64,MacBook-Pro-Mateusz.local,3.13.7,Apple M2 Pro,0,16777216,4194304,0,0.001574,21.3202,,
2026-01-25T10:17:48.348552+00:00,metal,Darwin,arm64,MacBook-Pro-Mateusz.local,3.13.7,Apple M2 Pro,0,16777216,4194304,1,0.001028,32.6312,,
2026-01-25T10:17:48.892322+00:00,metal,Darwin,arm64,MacBook-Pro-Mateusz.local,3.13.7,Apple M2 Pro,0,16777216,4194304,2,0.001124,29.8461,,
2026-01-25T10:17:49.439373+00:00,metal,Darwin,arm64,MacBook-Pro-Mateusz.local,3.13.7,Apple M2 Pro,0,16777216,4194304,3,0.001161,28.9013,,
2026-01-25T10:17:49.965257+00:00,metal,Darwin,arm64,MacBook-Pro-Mateusz.local,3.13.7,Apple M2 Pro,0,16777216,4194304,4,0.001057,31.7412,,
2026-01-25T10:17:50.485770+00:00,metal,Darwin,arm64,MacBook-Pro-Mateusz.local,3.13.7,Apple M2 Pro,0,16777216,4194304,5,0.001138,29.4790,,
2026-01-25T10:17:51.013850+00:00,metal,Darwin,arm64,MacBook-Pro-Mateusz.local,3.13.7,Apple M2 Pro,0,16777216,4194304,6,0.001034,32.4459,,
2026-01-25T10:17:51.532075+00:00,metal,Darwin,arm64,MacBook-Pro-Mateusz.local,3.13.7,Apple M2 Pro,0,67108864,16777216,0,0.003853,34.8384,,
2026-01-25T10:17:52.060034+00:00,metal,Darwin,arm64,MacBook-Pro-Mateusz.local,3.13.7,Apple M2 Pro,0,67108864,16777216,1,0.003181,42.1941,,
2026-01-25T10:17:52.578439+00:00,metal,Darwin,arm64,MacBook-Pro-Mateusz.local,3.13.7,Apple M2 Pro,0,67108864,16777216,2,0.003225,41.6244,,
2026-01-25T10:17:53.105739+00:00,metal,Darwin,arm64,MacBook-Pro-Mateusz.local,3.13.7,Apple M2 Pro,0,67108864,16777216,3,0.003404,39.4342,,
2026-01-25T10:17:53.633219+00:00,metal,Darwin,arm64,MacBook-Pro-Mateusz.local,3.13.7,Apple M2 Pro,0,67108864,16777216,4,0.003403,39.4396,,
2026-01-25T10:17:54.153884+00:00,metal,Darwin,arm64,MacBook-Pro-Mateusz.local,3.13.7,Apple M2 Pro,0,67108864,16777216,5,0.003368,39.8474,,
2026-01-25T10:17:54.686392+00:00,metal,Darwin,arm64,MacBook-Pro-Mateusz.local,3.13.7,Apple M2 Pro,0,67108864,16777216,6,0.003331,40.2991,,
2026-01-25T10:17:55.246613+00:00,metal,Darwin,arm64,MacBook-Pro-Mateusz.local,3.13.7,Apple M2 Pro,0,268435456,67108864,0,0.016523,32.4928,,
2026-01-25T10:17:55.782345+00:00,metal,Darwin,arm64,MacBook-Pro-Mateusz.local,3.13.7,Apple M2 Pro,0,268435456,67108864,1,0.012762,42.0672,,
2026-01-25T10:17:56.325107+00:00,metal,Darwin,arm64,MacBook-Pro-Mateusz.local,3.13.7,Apple M2 Pro,0,268435456,67108864,2,0.012338,43.5132,,
2026-01-25T10:17:56.865486+00:00,metal,Darwin,arm64,MacBook-Pro-Mateusz.local,3.13.7,Apple M2 Pro,0,268435456,67108864,3,0.012759,42.0775,,
2026-01-25T10:17:57.415657+00:00,metal,Darwin,arm64,MacBook-Pro-Mateusz.local,3.13.7,Apple M2 Pro,0,268435456,67108864,4,0.013642,39.3540,,
2026-01-25T10:17:57.958461+00:00,metal,Darwin,arm64,MacBook-Pro-Mateusz.local,3.13.7,Apple M2 Pro,0,268435456,67108864,5,0.014433,37.1982,,
2026-01-25T10:17:58.521655+00:00,metal,Darwin,arm64,MacBook-Pro-Mateusz.local,3.13.7,Apple M2 Pro,0,268435456,67108864,6,0.013232,40.5750,,
2026-01-25T10:18:02.583827+00:00,metal,Darwin,arm64,MacBook-Pro-Mateusz.local,3.13.7,Apple M2 Pro,0,1073741824,268435456,0,0.738454,2.9081,,
2026-01-25T10:18:05.403851+00:00,metal,Darwin,arm64,MacBook-Pro-Mateusz.local,3.13.7,Apple M2 Pro,0,1073741824,268435456,1,0.556966,3.8557,,
2026-01-25T10:18:07.876462+00:00,metal,Darwin,arm64,MacBook-Pro-Mateusz.local,3.13.7,Apple M2 Pro,0,1073741824,268435456,2,0.507708,4.2298,,
2026-01-25T10:18:10.784296+00:00,metal,Darwin,arm64,MacBook-Pro-Mateusz.local,3.13.7,Apple M2 Pro,0,1073741824,268435456,3,0.854435,2.5133,,
2026-01-25T10:18:13.365531+00:00,metal,Darwin,arm64,MacBook-Pro-Mateusz.local,3.13.7,Apple M2 Pro,0,1073741824,268435456,4,0.967609,2.2194,,
2026-01-25T10:18:16.111107+00:00,metal,Darwin,arm64,MacBook-Pro-Mateusz.local,3.13.7,Apple M2 Pro,0,1073741824,268435456,5,0.839829,2.5570,,
2026-01-25T10:18:18.767194+00:00,metal,Darwin,arm64,MacBook-Pro-Mateusz.local,3.13.7,Apple M2 Pro,0,1073741824,268435456,6,1.108963,1.9365,,
